Record_ID,Location_ID,State_Code,State,District,Taluk,Agro_Climatic_Zone,Year,Month_No,Month,Season,Crop,Crop_Category,Pest,Crop_Stage,Temperature_C,Humidity_Pct,Rainfall_7d_mm,Rainfall_30d_mm,Wind_kmh,Soil_Moisture_Pct,Days_Since_Rain,NDVI,Previous_Pest_Incidence_Pct,Nearby_Outbreak_Flag,Recent_Pesticide_Flag,Irrigation_Type,Risk_Score,Risk_Level,Confidence_Pct,Recommended_Action,Dataset_Split,Synthetic_Record,Source_Basis
AGR-016962,KA_D16_T06,KA,Karnataka,Haveri,Hirekerur,Interior Irrigated,2025,6,Jun,Kharif/Monsoon,Rice,Cereal,Yellow Stem Borer,Fruiting/Grain Filling,27.4,70.0,24.6,179.4,16.4,53.6,2,0.573,63.9,1,1,Borewell,74.8,Medium,79.5,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016963,KA_D16_T06,KA,Karnataka,Haveri,Hirekerur,Interior Irrigated,2024,3,Mar,Summer/Zaid,Finger Millet (Ragi),Cereal,Pink Stem Borer,Maturity,29.4,66.3,9.9,28.0,7.4,27.5,14,0.459,57.5,1,1,Canal,63.9,Medium,79.2,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016964,KA_D16_T06,KA,Karnataka,Haveri,Hirekerur,Interior Irrigated,2025,7,Jul,Kharif/Monsoon,Finger Millet (Ragi),Cereal,Pink Stem Borer,Seedling,27.0,78.1,39.5,225.7,7.6,55.2,0,0.699,72.8,1,1,Drip,69.9,Medium,74.6,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016965,KA_D16_T06,KA,Karnataka,Haveri,Hirekerur,Interior Irrigated,2023,10,Oct,Post-Monsoon,Finger Millet (Ragi),Cereal,Pink Stem Borer,Vegetative,25.3,65.0,11.4,72.1,9.2,40.0,3,0.532,67.9,0,1,Borewell,55.8,Medium,74.4,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016966,KA_D16_T06,KA,Karnataka,Haveri,Hirekerur,Interior Irrigated,2024,12,Dec,Rabi/Winter,Finger Millet (Ragi),Cereal,Pink Stem Borer,Flowering,25.9,64.0,12.0,32.7,4.3,41.8,1,0.639,71.6,1,0,Drip,73.0,Medium,76.0,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016967,KA_D16_T06,KA,Karnataka,Haveri,Hirekerur,Interior Irrigated,2025,3,Mar,Summer/Zaid,Finger Millet (Ragi),Cereal,Pink Stem Borer,Fruiting/Grain Filling,30.5,70.0,7.0,33.5,7.7,40.0,13,0.511,52.9,0,1,Borewell,64.3,Medium,73.7,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016968,KA_D16_T06,KA,Karnataka,Haveri,Hirekerur,Interior Irrigated,2023,7,Jul,Kharif/Monsoon,Finger Millet (Ragi),Cereal,Pink Stem Borer,Maturity,24.8,83.3,68.8,207.7,10.7,65.4,0,0.608,68.7,1,0,Borewell,79.1,High,73.7,Immediate field scouting; deploy IPM controls; notify local extension support,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016969,KA_D16_T06,KA,Karnataka,Haveri,Hirekerur,Interior Irrigated,2025,5,May,Pre-Monsoon,Chilli,Spice/Vegetable,Thrips,Seedling,29.3,73.9,38.3,127.8,6.7,49.5,0,0.643,70.3,0,0,Drip,72.7,Medium,74.4,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016970,KA_D16_T06,KA,Karnataka,Haveri,Hirekerur,Interior Irrigated,2023,8,Aug,Kharif/Monsoon,Chilli,Spice/Vegetable,Thrips,Vegetative,25.7,77.3,36.6,125.6,14.2,53.4,0,0.587,41.7,1,1,Borewell,57.6,Medium,80.5,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016971,KA_D16_T06,KA,Karnataka,Haveri,Hirekerur,Interior Irrigated,2024,11,Nov,Rabi/Winter,Chilli,Spice/Vegetable,Thrips,Flowering,27.6,62.4,18.3,63.7,7.4,39.2,2,0.583,61.8,1,0,Rainfed,88.4,High,84.4,Immediate field scouting; deploy IPM controls; notify local extension support,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016972,KA_D16_T06,KA,Karnataka,Haveri,Hirekerur,Interior Irrigated,2025,2,Feb,Rabi/Winter,Chilli,Spice/Vegetable,Thrips,Fruiting/Grain Filling,27.4,61.4,2.6,9.2,2.8,37.6,4,0.544,71.0,1,0,Sprinkler,77.3,High,82.8,Immediate field scouting; deploy IPM controls; notify local extension support,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016973,KA_D16_T06,KA,Karnataka,Haveri,Hirekerur,Interior Irrigated,2023,5,May,Pre-Monsoon,Chilli,Spice/Vegetable,Thrips,Maturity,27.8,63.9,23.1,104.5,6.2,35.6,2,0.597,72.5,0,0,Rainfed,75.9,High,73.5,Immediate field scouting; deploy IPM controls; notify local extension support,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016974,KA_D16_T06,KA,Karnataka,Haveri,Hirekerur,Interior Irrigated,2024,10,Oct,Post-Monsoon,Chilli,Spice/Vegetable,Thrips,Seedling,25.8,67.9,24.4,83.8,8.6,45.8,3,0.524,68.8,1,0,Sprinkler,67.9,Medium,83.9,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016975,KA_D16_T06,KA,Karnataka,Haveri,Hirekerur,Interior Irrigated,2023,8,Aug,Kharif/Monsoon,Brinjal,Vegetable,Aphid,Vegetative,26.1,70.1,34.3,141.6,3.1,43.3,3,0.62,62.2,0,1,Mixed,54.9,Medium,77.6,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016976,KA_D16_T06,KA,Karnataka,Haveri,Hirekerur,Interior Irrigated,2024,10,Oct,Post-Monsoon,Brinjal,Vegetable,Aphid,Flowering,26.1,75.4,17.9,102.4,7.5,41.8,1,0.56,56.0,1,0,Borewell,67.3,Medium,80.3,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016977,KA_D16_T06,KA,Karnataka,Haveri,Hirekerur,Interior Irrigated,2025,1,Jan,Rabi/Winter,Brinjal,Vegetable,Aphid,Fruiting/Grain Filling,27.2,62.1,2.3,13.5,7.2,25.2,9,0.531,72.0,0,0,Canal,71.6,Medium,73.8,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016978,KA_D16_T06,KA,Karnataka,Haveri,Hirekerur,Interior Irrigated,2023,4,Apr,Summer/Zaid,Brinjal,Vegetable,Aphid,Maturity,28.2,63.4,12.6,48.8,7.1,27.8,2,0.573,62.4,1,0,Canal,85.9,High,81.3,Immediate field scouting; deploy IPM controls; notify local extension support,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016979,KA_D16_T06,KA,Karnataka,Haveri,Hirekerur,Interior Irrigated,2024,8,Aug,Kharif/Monsoon,Brinjal,Vegetable,Aphid,Seedling,26.9,64.6,19.1,75.0,5.4,35.1,3,0.511,60.6,0,1,Borewell,63.6,Medium,76.8,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016980,KA_D16_T06,KA,Karnataka,Haveri,Hirekerur,Interior Irrigated,2025,11,Nov,Rabi/Winter,Brinjal,Vegetable,Aphid,Vegetative,24.7,65.2,6.2,47.2,6.5,44.0,5,0.656,47.3,1,1,Sprinkler,63.7,Medium,71.7,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016981,KA_D16_T06,KA,Karnataka,Haveri,Hirekerur,Interior Irrigated,2024,9,Sep,Kharif/Monsoon,Sorghum,Cereal,Shoot Fly,Flowering,28.3,66.7,23.9,71.5,8.9,34.2,2,0.6,53.3,0,0,Drip,72.1,Medium,83.7,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016982,KA_D16_T06,KA,Karnataka,Haveri,Hirekerur,Interior Irrigated,2025,2,Feb,Rabi/Winter,Sorghum,Cereal,Shoot Fly,Fruiting/Grain Filling,27.3,64.4,2.7,12.0,8.4,24.8,9,0.463,66.0,0,1,Canal,65.0,Medium,73.4,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016983,KA_D16_T06,KA,Karnataka,Haveri,Hirekerur,Interior Irrigated,2023,3,Mar,Summer/Zaid,Sorghum,Cereal,Shoot Fly,Maturity,30.6,61.3,9.2,39.4,6.7,28.9,8,0.56,54.2,1,1,Rainfed,55.8,Medium,78.9,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016984,KA_D16_T06,KA,Karnataka,Haveri,Hirekerur,Interior Irrigated,2024,8,Aug,Kharif/Monsoon,Sorghum,Cereal,Shoot Fly,Seedling,26.8,68.2,35.2,98.8,10.9,48.6,0,0.696,61.3,1,0,Mixed,78.2,High,80.1,Immediate field scouting; deploy IPM controls; notify local extension support,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016985,KA_D16_T06,KA,Karnataka,Haveri,Hirekerur,Interior Irrigated,2025,11,Nov,Rabi/Winter,Sorghum,Cereal,Shoot Fly,Vegetative,24.8,60.0,22.6,61.4,6.9,31.2,2,0.572,61.4,1,1,Mixed,59.4,Medium,75.2,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016986,KA_D16_T06,KA,Karnataka,Haveri,Hirekerur,Interior Irrigated,2023,2,Feb,Rabi/Winter,Sorghum,Cereal,Shoot Fly,Flowering,28.2,66.3,2.6,10.8,5.9,32.1,12,0.481,53.7,0,0,Borewell,70.1,Medium,75.0,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016987,KA_D16_T06,KA,Karnataka,Haveri,Hirekerur,Interior Irrigated,2025,12,Dec,Rabi/Winter,Maize,Cereal,Corn Aphid,Fruiting/Grain Filling,26.1,66.0,7.2,42.6,10.0,43.1,7,0.649,53.0,0,0,Sprinkler,68.3,Medium,79.6,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016988,KA_D16_T06,KA,Karnataka,Haveri,Hirekerur,Interior Irrigated,2023,3,Mar,Summer/Zaid,Maize,Cereal,Corn Aphid,Maturity,29.8,65.5,11.2,34.7,4.9,29.9,1,0.559,57.8,1,0,Canal,83.2,High,80.8,Immediate field scouting; deploy IPM controls; notify local extension support,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016989,KA_D16_T06,KA,Karnataka,Haveri,Hirekerur,Interior Irrigated,2024,6,Jun,Kharif/Monsoon,Maize,Cereal,Corn Aphid,Seedling,26.6,72.0,13.6,108.4,9.5,52.3,3,0.631,65.5,0,1,Drip,54.4,Medium,73.7,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016990,KA_D16_T06,KA,Karnataka,Haveri,Hirekerur,Interior Irrigated,2025,10,Oct,Post-Monsoon,Maize,Cereal,Corn Aphid,Vegetative,28.4,69.4,38.4,106.8,6.2,40.3,0,0.604,75.0,0,1,Rainfed,65.6,Medium,78.6,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016991,KA_D16_T06,KA,Karnataka,Haveri,Hirekerur,Interior Irrigated,2023,11,Nov,Rabi/Winter,Maize,Cereal,Corn Aphid,Flowering,24.6,68.6,8.6,26.1,7.2,29.7,8,0.583,55.4,1,1,Rainfed,58.2,Medium,75.2,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016992,KA_D16_T06,KA,Karnataka,Haveri,Hirekerur,Interior Irrigated,2024,4,Apr,Summer/Zaid,Maize,Cereal,Corn Aphid,Fruiting/Grain Filling,29.8,69.6,20.7,65.6,8.1,38.5,3,0.641,62.1,1,0,Sprinkler,81.1,High,76.9,Immediate field scouting; deploy IPM controls; notify local extension support,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016993,KA_D16_T07,KA,Karnataka,Haveri,Shiggaon,Interior Irrigated,2023,2,Feb,Rabi/Winter,Sorghum,Cereal,Shoot Fly,Seedling,28.6,60.6,4.9,19.2,10.0,38.8,4,0.511,53.1,1,0,Rainfed,60.7,Medium,79.0,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016994,KA_D16_T07,KA,Karnataka,Haveri,Shiggaon,Interior Irrigated,2024,5,May,Pre-Monsoon,Sorghum,Cereal,Shoot Fly,Vegetative,27.1,70.3,35.1,119.4,5.1,54.6,0,0.646,65.5,1,1,Canal,81.4,High,78.2,Immediate field scouting; deploy IPM controls; notify local extension support,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016995,KA_D16_T07,KA,Karnataka,Haveri,Shiggaon,Interior Irrigated,2025,9,Sep,Kharif/Monsoon,Sorghum,Cereal,Shoot Fly,Flowering,27.7,75.6,28.4,141.3,4.8,47.7,3,0.62,65.5,1,0,Sprinkler,80.8,High,85.1,Immediate field scouting; deploy IPM controls; notify local extension support,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016996,KA_D16_T07,KA,Karnataka,Haveri,Shiggaon,Interior Irrigated,2023,12,Dec,Rabi/Winter,Sorghum,Cereal,Shoot Fly,Fruiting/Grain Filling,27.3,60.1,9.3,41.8,4.9,26.1,11,0.428,63.6,1,1,Borewell,73.9,Medium,76.4,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016997,KA_D16_T07,KA,Karnataka,Haveri,Shiggaon,Interior Irrigated,2024,3,Mar,Summer/Zaid,Sorghum,Cereal,Shoot Fly,Maturity,27.6,58.7,3.3,25.4,5.0,32.4,6,0.575,47.7,1,1,Borewell,64.4,Medium,73.0,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016998,KA_D16_T07,KA,Karnataka,Haveri,Shiggaon,Interior Irrigated,2025,6,Jun,Kharif/Monsoon,Sorghum,Cereal,Shoot Fly,Seedling,25.3,68.7,41.4,154.4,10.9,44.3,0,0.514,70.5,1,0,Drip,81.8,High,81.3,Immediate field scouting; deploy IPM controls; notify local extension support,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-016999,KA_D16_T07,KA,Karnataka,Haveri,Shiggaon,Interior Irrigated,2024,4,Apr,Summer/Zaid,Sugarcane,Sugar crop,Woolly Aphid,Vegetative,30.7,71.2,8.8,65.2,9.7,42.2,10,0.584,60.3,0,1,Borewell,62.8,Medium,75.9,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-017000,KA_D16_T07,KA,Karnataka,Haveri,Shiggaon,Interior Irrigated,2025,8,Aug,Kharif/Monsoon,Sugarcane,Sugar crop,Woolly Aphid,Flowering,26.6,64.9,43.7,117.1,9.3,41.9,0,0.499,51.3,0,0,Drip,62.0,Medium,72.5,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-017001,KA_D16_T07,KA,Karnataka,Haveri,Shiggaon,Interior Irrigated,2023,11,Nov,Rabi/Winter,Sugarcane,Sugar crop,Woolly Aphid,Fruiting/Grain Filling,26.3,69.9,3.9,29.2,4.9,38.1,9,0.496,65.5,1,0,Drip,74.5,Medium,75.6,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-017002,KA_D16_T07,KA,Karnataka,Haveri,Shiggaon,Interior Irrigated,2024,1,Jan,Rabi/Winter,Sugarcane,Sugar crop,Woolly Aphid,Maturity,26.2,64.0,3.4,11.7,6.6,33.2,4,0.563,61.8,1,1,Mixed,70.7,Medium,79.3,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-017003,KA_D16_T07,KA,Karnataka,Haveri,Shiggaon,Interior Irrigated,2025,3,Mar,Summer/Zaid,Sugarcane,Sugar crop,Woolly Aphid,Seedling,30.4,67.5,9.6,26.1,7.8,30.7,5,0.55,64.9,1,1,Mixed,75.1,High,78.2,Immediate field scouting; deploy IPM controls; notify local extension support,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-017004,KA_D16_T07,KA,Karnataka,Haveri,Shiggaon,Interior Irrigated,2023,8,Aug,Kharif/Monsoon,Sugarcane,Sugar crop,Woolly Aphid,Vegetative,24.5,70.6,37.7,137.2,9.3,42.9,0,0.623,42.7,1,0,Sprinkler,60.2,Medium,82.3,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-017005,KA_D16_T07,KA,Karnataka,Haveri,Shiggaon,Interior Irrigated,2025,7,Jul,Kharif/Monsoon,Chilli,Spice/Vegetable,Thrips,Flowering,27.1,80.7,61.5,181.1,10.8,64.5,0,0.604,45.2,1,1,Sprinkler,63.3,Medium,79.7,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-017006,KA_D16_T07,KA,Karnataka,Haveri,Shiggaon,Interior Irrigated,2023,10,Oct,Post-Monsoon,Chilli,Spice/Vegetable,Thrips,Fruiting/Grain Filling,26.4,72.6,12.9,105.2,4.0,52.2,3,0.677,47.7,0,0,Borewell,68.4,Medium,81.4,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-017007,KA_D16_T07,KA,Karnataka,Haveri,Shiggaon,Interior Irrigated,2024,1,Jan,Rabi/Winter,Chilli,Spice/Vegetable,Thrips,Maturity,25.4,66.0,6.5,19.1,5.6,34.0,14,0.625,61.9,0,1,Mixed,55.6,Medium,71.0,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-017008,KA_D16_T07,KA,Karnataka,Haveri,Shiggaon,Interior Irrigated,2025,3,Mar,Summer/Zaid,Chilli,Spice/Vegetable,Thrips,Seedling,30.8,60.6,8.9,24.5,4.8,24.4,10,0.546,74.9,0,1,Mixed,66.8,Medium,76.1,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-017009,KA_D16_T07,KA,Karnataka,Haveri,Shiggaon,Interior Irrigated,2023,5,May,Pre-Monsoon,Chilli,Spice/Vegetable,Thrips,Vegetative,27.2,69.5,22.0,81.5,5.7,40.7,2,0.647,68.9,1,1,Mixed,73.0,Medium,76.1,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-017010,KA_D16_T07,KA,Karnataka,Haveri,Shiggaon,Interior Irrigated,2024,10,Oct,Post-Monsoon,Chilli,Spice/Vegetable,Thrips,Flowering,26.5,63.1,10.8,53.7,6.9,38.9,1,0.497,53.3,1,0,Sprinkler,85.5,High,79.9,Immediate field scouting; deploy IPM controls; notify local extension support,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-017011,KA_D16_T07,KA,Karnataka,Haveri,Shiggaon,Interior Irrigated,2023,7,Jul,Kharif/Monsoon,Brinjal,Vegetable,Whitefly,Fruiting/Grain Filling,26.8,83.8,25.2,210.0,8.5,70.4,3,0.762,48.4,1,0,Borewell,65.0,Medium,78.6,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-017012,KA_D16_T07,KA,Karnataka,Haveri,Shiggaon,Interior Irrigated,2024,12,Dec,Rabi/Winter,Brinjal,Vegetable,Whitefly,Maturity,24.7,58.5,3.7,25.3,3.7,30.4,7,0.457,68.5,1,1,Canal,65.6,Medium,83.4,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-017013,KA_D16_T07,KA,Karnataka,Haveri,Shiggaon,Interior Irrigated,2025,2,Feb,Rabi/Winter,Brinjal,Vegetable,Whitefly,Seedling,28.7,62.5,5.7,19.1,10.5,36.3,6,0.624,77.0,0,0,Sprinkler,69.0,Medium,77.2,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-017014,KA_D16_T07,KA,Karnataka,Haveri,Shiggaon,Interior Irrigated,2023,6,Jun,Kharif/Monsoon,Brinjal,Vegetable,Whitefly,Vegetative,27.1,73.6,43.9,151.6,4.8,48.3,0,0.598,64.6,0,0,Drip,62.2,Medium,72.0,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
